#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
2.82000E-05 1.22987E+11 3.14234E+06
2.83000E-05 1.21247E+11 3.09788E+06
2.84000E-05 1.19538E+11 3.05421E+06
2.85000E-05 1.17858E+11 3.01131E+06
2.86000E-05 1.16208E+11 2.96915E+06
2.87000E-05 1.14587E+11 2.92772E+06
2.88000E-05 1.12994E+11 2.88702E+06
2.89000E-05 1.11428E+11 2.84701E+06
2.90000E-05 1.09889E+11 2.80770E+06
2.91000E-05 1.08377E+11 2.76906E+06
2.92000E-05 1.06891E+11 2.73108E+06
2.93000E-05 1.05430E+11 2.69375E+06
2.94000E-05 1.03993E+11 2.65705E+06
2.95000E-05 1.02581E+11 2.62097E+06
2.96000E-05 1.01193E+11 2.58551E+06
2.97000E-05 9.98283E+10 2.55063E+06
2.98000E-05 9.84863E+10 2.51635E+06
2.99000E-05 9.71668E+10 2.48263E+06
3.00000E-05 9.58692E+10 2.44948E+06
3.01000E-05 9.45932E+10 2.41688E+06
3.02000E-05 9.33383E+10 2.38481E+06
3.03000E-05 9.21040E+10 2.35328E+06
3.04000E-05 9.08901E+10 2.32226E+06
3.05000E-05 8.96960E+10 2.29175E+06
3.06000E-05 8.85214E+10 2.26174E+06
3.07000E-05 8.73659E+10 2.23222E+06
3.08000E-05 8.62292E+10 2.20317E+06
3.09000E-05 8.51108E+10 2.17460E+06
3.10000E-05 8.40105E+10 2.14649E+06
3.11000E-05 8.29278E+10 2.11882E+06
3.12000E-05 8.18625E+10 2.09161E+06
3.13000E-05 8.08142E+10 2.06482E+06
3.14000E-05 7.97826E+10 2.03846E+06
3.15000E-05 7.87673E+10 2.01252E+06
3.16000E-05 7.77681E+10 1.98699E+06
3.17000E-05 7.67846E+10 1.96186E+06
3.18000E-05 7.58166E+10 1.93713E+06
3.19000E-05 7.48638E+10 1.91279E+06
3.20000E-05 7.39258E+10 1.88882E+06
3.21000E-05 7.30024E+10 1.86523E+06
3.22000E-05 7.20934E+10 1.84200E+06
3.23000E-05 7.11985E+10 1.81914E+06
3.24000E-05 7.03173E+10 1.79662E+06
3.25000E-05 6.94497E+10 1.77446E+06
3.26000E-05 6.85954E+10 1.75263E+06
3.27000E-05 6.77541E+10 1.73113E+06
3.28000E-05 6.69257E+10 1.70997E+06
3.29000E-05 6.61099E+10 1.68912E+06
3.30000E-05 6.53064E+10 1.66859E+06
3.31000E-05 6.45150E+10 1.64837E+06
3.32000E-05 6.37356E+10 1.62846E+06
3.33000E-05 6.29679E+10 1.60884E+06
3.34000E-05 6.22116E+10 1.58952E+06
3.35000E-05 6.14667E+10 1.57049E+06
3.36000E-05 6.07328E+10 1.55174E+06
3.37000E-05 6.00098E+10 1.53326E+06
3.38000E-05 5.92975E+10 1.51507E+06
3.39000E-05 5.85957E+10 1.49713E+06
3.40000E-05 5.79043E+10 1.47947E+06
3.41000E-05 5.72230E+10 1.46206E+06
3.42000E-05 5.65516E+10 1.44491E+06
3.43000E-05 5.58900E+10 1.42800E+06
3.44000E-05 5.52381E+10 1.41135E+06
3.45000E-05 5.45956E+10 1.39493E+06
3.46000E-05 5.39623E+10 1.37875E+06
3.47000E-05 5.33383E+10 1.36280E+06
3.48000E-05 5.27231E+10 1.34709E+06
3.49000E-05 5.21168E+10 1.33160E+06
3.50000E-05 5.15192E+10 1.31633E+06
3.51000E-05 5.09300E+10 1.30127E+06
3.52000E-05 5.03493E+10 1.28644E+06
3.53000E-05 4.97768E+10 1.27181E+06
3.54000E-05 4.92123E+10 1.25739E+06
3.55000E-05 4.86558E+10 1.24317E+06
3.56000E-05 4.81072E+10 1.22915E+06
3.57000E-05 4.75662E+10 1.21533E+06
3.58000E-05 4.70328E+10 1.20170E+06
3.59000E-05 4.65068E+10 1.18826E+06
3.60000E-05 4.59881E+10 1.17501E+06
3.61000E-05 4.54766E+10 1.16194E+06
3.62000E-05 4.49722E+10 1.14905E+06
3.63000E-05 4.44747E+10 1.13634E+06
3.64000E-05 4.39841E+10 1.12380E+06
3.65000E-05 4.35002E+10 1.11144E+06
3.66000E-05 4.30229E+10 1.09924E+06
3.67000E-05 4.25521E+10 1.08722E+06
3.68000E-05 4.20877E+10 1.07535E+06
3.69000E-05 4.16296E+10 1.06365E+06
3.70000E-05 4.11777E+10 1.05210E+06
3.71000E-05 4.07319E+10 1.04071E+06
3.72000E-05 4.02921E+10 1.02947E+06
3.73000E-05 3.98583E+10 1.01839E+06
3.74000E-05 3.94302E+10 1.00745E+06
3.75000E-05 3.90078E+10 9.96658E+05
3.76000E-05 3.85910E+10 9.86009E+05
3.77000E-05 3.81798E+10 9.75502E+05
3.78000E-05 3.77740E+10 9.65135E+05
3.79000E-05 3.73736E+10 9.54904E+05
3.80000E-05 3.69785E+10 9.44808E+05
3.81000E-05 3.65885E+10 9.34844E+05
3.82000E-05 3.62036E+10 9.25011E+05
3.83000E-05 3.58238E+10 9.15307E+05
3.84000E-05 3.54490E+10 9.05729E+05
3.85000E-05 3.50790E+10 8.96276E+05
3.86000E-05 3.47138E+10 8.86945E+05
3.87000E-05 3.43533E+10 8.77735E+05
3.88000E-05 3.39975E+10 8.68644E+05
3.89000E-05 3.36463E+10 8.59669E+05
3.90000E-05 3.32995E+10 8.50810E+05
3.91000E-05 3.29572E+10 8.42065E+05
3.92000E-05 3.26193E+10 8.33431E+05
3.93000E-05 3.22857E+10 8.24907E+05
3.94000E-05 3.19563E+10 8.16491E+05
3.95000E-05 3.16311E+10 8.08182E+05
3.96000E-05 3.13100E+10 7.99978E+05
3.97000E-05 3.09930E+10 7.91878E+05
3.98000E-05 3.06799E+10 7.83879E+05
3.99000E-05 3.03708E+10 7.75981E+05
4.00000E-05 3.00656E+10 7.68182E+05
4.01000E-05 2.97641E+10 7.60480E+05
4.02000E-05 2.94664E+10 7.52874E+05
4.03000E-05 2.91725E+10 7.45363E+05
4.04000E-05 2.88821E+10 7.37945E+05
4.05000E-05 2.85954E+10 7.30618E+05
4.06000E-05 2.83122E+10 7.23382E+05
4.07000E-05 2.80324E+10 7.16235E+05
4.08000E-05 2.77561E+10 7.09175E+05
4.09000E-05 2.74832E+10 7.02202E+05
4.10000E-05 2.72136E+10 6.95315E+05
4.11000E-05 2.69473E+10 6.88511E+05
4.12000E-05 2.66843E+10 6.81790E+05
4.13000E-05 2.64244E+10 6.75150E+05
4.14000E-05 2.61677E+10 6.68591E+05
4.15000E-05 2.59141E+10 6.62111E+05
4.16000E-05 2.56635E+10 6.55709E+05
4.17000E-05 2.54160E+10 6.49383E+05
4.18000E-05 2.51714E+10 6.43134E+05
4.19000E-05 2.49297E+10 6.36959E+05
4.20000E-05 2.46909E+10 6.30858E+05
4.21000E-05 2.44550E+10 6.24830E+05
4.22000E-05 2.42218E+10 6.18873E+05
4.23000E-05 2.39914E+10 6.12987E+05
4.24000E-05 2.37638E+10 6.07170E+05
4.25000E-05 2.35388E+10 6.01422E+05
4.26000E-05 2.33165E+10 5.95741E+05
4.27000E-05 2.30968E+10 5.90128E+05
4.28000E-05 2.28796E+10 5.84579E+05
4.29000E-05 2.26650E+10 5.79096E+05
4.30000E-05 2.24529E+10 5.73677E+05
4.31000E-05 2.22433E+10 5.68320E+05
4.32000E-05 2.20360E+10 5.63026E+05
4.33000E-05 2.18312E+10 5.57793E+05
4.34000E-05 2.16288E+10 5.52620E+05
