#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
4.58000E-05 3.85097E+09 1.27324E+05
4.59000E-05 3.81724E+09 1.26209E+05
4.60000E-05 3.78388E+09 1.25106E+05
4.61000E-05 3.75089E+09 1.24015E+05
4.62000E-05 3.71825E+09 1.22935E+05
4.63000E-05 3.68596E+09 1.21868E+05
4.64000E-05 3.65402E+09 1.20812E+05
4.65000E-05 3.62243E+09 1.19767E+05
4.66000E-05 3.59117E+09 1.18734E+05
4.67000E-05 3.56025E+09 1.17712E+05
4.68000E-05 3.52966E+09 1.16700E+05
4.69000E-05 3.49940E+09 1.15700E+05
4.70000E-05 3.46946E+09 1.14710E+05
4.71000E-05 3.43984E+09 1.13731E+05
4.72000E-05 3.41053E+09 1.12762E+05
4.73000E-05 3.38154E+09 1.11803E+05
4.74000E-05 3.35285E+09 1.10854E+05
4.75000E-05 3.32446E+09 1.09916E+05
4.76000E-05 3.29637E+09 1.08987E+05
4.77000E-05 3.26858E+09 1.08068E+05
4.78000E-05 3.24108E+09 1.07159E+05
4.79000E-05 3.21386E+09 1.06259E+05
4.80000E-05 3.18693E+09 1.05369E+05
4.81000E-05 3.16028E+09 1.04488E+05
4.82000E-05 3.13391E+09 1.03616E+05
4.83000E-05 3.10781E+09 1.02753E+05
4.84000E-05 3.08198E+09 1.01899E+05
4.85000E-05 3.05642E+09 1.01054E+05
4.86000E-05 3.03112E+09 1.00217E+05
4.87000E-05 3.00608E+09 9.93892E+04
4.88000E-05 2.98130E+09 9.85699E+04
4.89000E-05 2.95677E+09 9.77589E+04
4.90000E-05 2.93249E+09 9.69563E+04
4.91000E-05 2.90846E+09 9.61618E+04
4.92000E-05 2.88468E+09 9.53755E+04
4.93000E-05 2.86114E+09 9.45971E+04
4.94000E-05 2.83783E+09 9.38266E+04
4.95000E-05 2.81477E+09 9.30639E+04
4.96000E-05 2.79193E+09 9.23089E+04
4.97000E-05 2.76933E+09 9.15616E+04
4.98000E-05 2.74695E+09 9.08217E+04
4.99000E-05 2.72480E+09 9.00893E+04
5.00000E-05 2.70287E+09 8.93643E+04
5.01000E-05 2.68116E+09 8.86465E+04
5.02000E-05 2.65966E+09 8.79358E+04
5.03000E-05 2.63838E+09 8.72322E+04
5.04000E-05 2.61732E+09 8.65357E+04
5.05000E-05 2.59646E+09 8.58460E+04
5.06000E-05 2.57581E+09 8.51632E+04
5.07000E-05 2.55536E+09 8.44871E+04
5.08000E-05 2.53511E+09 8.38177E+04
5.09000E-05 2.51506E+09 8.31549E+04
5.10000E-05 2.49521E+09 8.24986E+04
5.11000E-05 2.47556E+09 8.18487E+04
5.12000E-05 2.45610E+09 8.12053E+04
5.13000E-05 2.43682E+09 8.05680E+04
5.14000E-05 2.41774E+09 7.99371E+04
5.15000E-05 2.39884E+09 7.93122E+04
5.16000E-05 2.38012E+09 7.86934E+04
5.17000E-05 2.36159E+09 7.80806E+04
5.18000E-05 2.34324E+09 7.74738E+04
5.19000E-05 2.32506E+09 7.68728E+04
5.20000E-05 2.30706E+09 7.62776E+04
5.21000E-05 2.28923E+09 7.56881E+04
5.22000E-05 2.27157E+09 7.51043E+04
5.23000E-05 2.25408E+09 7.45261E+04
5.24000E-05 2.23676E+09 7.39535E+04
5.25000E-05 2.21961E+09 7.33863E+04
5.26000E-05 2.20261E+09 7.28245E+04
5.27000E-05 2.18578E+09 7.22680E+04
5.28000E-05 2.16911E+09 7.17168E+04
5.29000E-05 2.15260E+09 7.11709E+04
5.30000E-05 2.13624E+09 7.06301E+04
5.31000E-05 2.12004E+09 7.00944E+04
5.32000E-05 2.10399E+09 6.95638E+04
5.33000E-05 2.08810E+09 6.90382E+04
5.34000E-05 2.07235E+09 6.85175E+04
5.35000E-05 2.05675E+09 6.80017E+04
5.36000E-05 2.04129E+09 6.74907E+04
5.37000E-05 2.02598E+09 6.69845E+04
5.38000E-05 2.01081E+09 6.64830E+04
5.39000E-05 1.99579E+09 6.59862E+04
5.40000E-05 1.98090E+09 6.54939E+04
5.41000E-05 1.96615E+09 6.50063E+04
5.42000E-05 1.95154E+09 6.45231E+04
5.43000E-05 1.93706E+09 6.40445E+04
5.44000E-05 1.92271E+09 6.35702E+04
5.45000E-05 1.90850E+09 6.31003E+04
5.46000E-05 1.89442E+09 6.26347E+04
5.47000E-05 1.88047E+09 6.21734E+04
5.48000E-05 1.86664E+09 6.17163E+04
5.49000E-05 1.85294E+09 6.12634E+04
5.50000E-05 1.83937E+09 6.08146E+04
5.51000E-05 1.82592E+09 6.03699E+04
5.52000E-05 1.81259E+09 5.99292E+04
5.53000E-05 1.79938E+09 5.94926E+04
5.54000E-05 1.78630E+09 5.90599E+04
5.55000E-05 1.77333E+09 5.86311E+04
5.56000E-05 1.76048E+09 5.82061E+04
5.57000E-05 1.74774E+09 5.77850E+04
5.58000E-05 1.73512E+09 5.73677E+04
5.59000E-05 1.72261E+09 5.69542E+04
5.60000E-05 1.71021E+09 5.65443E+04
5.61000E-05 1.69793E+09 5.61381E+04
5.62000E-05 1.68575E+09 5.57355E+04
5.63000E-05 1.67368E+09 5.53365E+04
5.64000E-05 1.66172E+09 5.49411E+04
5.65000E-05 1.64987E+09 5.45492E+04
5.66000E-05 1.63812E+09 5.41607E+04
5.67000E-05 1.62647E+09 5.37757E+04
5.68000E-05 1.61493E+09 5.33941E+04
5.69000E-05 1.60349E+09 5.30158E+04
5.70000E-05 1.59215E+09 5.26409E+04
5.71000E-05 1.58091E+09 5.22693E+04
5.72000E-05 1.56977E+09 5.19009E+04
5.73000E-05 1.55873E+09 5.15358E+04
5.74000E-05 1.54778E+09 5.11738E+04
5.75000E-05 1.53693E+09 5.08151E+04
5.76000E-05 1.52617E+09 5.04594E+04
5.77000E-05 1.51551E+09 5.01068E+04
5.78000E-05 1.50494E+09 4.97573E+04
5.79000E-05 1.49446E+09 4.94108E+04
