#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
2.25000E-05 6.52852E+11 1.66805E+07
2.26000E-05 6.41374E+11 1.63872E+07
2.27000E-05 6.30147E+11 1.61004E+07
2.28000E-05 6.19164E+11 1.58198E+07
2.29000E-05 6.08419E+11 1.55453E+07
2.30000E-05 5.97907E+11 1.52767E+07
2.31000E-05 5.87621E+11 1.50138E+07
2.32000E-05 5.77555E+11 1.47567E+07
2.33000E-05 5.67703E+11 1.45049E+07
2.34000E-05 5.58061E+11 1.42586E+07
2.35000E-05 5.48622E+11 1.40174E+07
2.36000E-05 5.39383E+11 1.37813E+07
2.37000E-05 5.30337E+11 1.35502E+07
2.38000E-05 5.21479E+11 1.33239E+07
2.39000E-05 5.12806E+11 1.31023E+07
2.40000E-05 5.04313E+11 1.28853E+07
2.41000E-05 4.95994E+11 1.26728E+07
2.42000E-05 4.87847E+11 1.24646E+07
2.43000E-05 4.79866E+11 1.22607E+07
2.44000E-05 4.72048E+11 1.20609E+07
2.45000E-05 4.64388E+11 1.18652E+07
2.46000E-05 4.56883E+11 1.16735E+07
2.47000E-05 4.49528E+11 1.14856E+07
2.48000E-05 4.42322E+11 1.13014E+07
2.49000E-05 4.35259E+11 1.11210E+07
2.50000E-05 4.28336E+11 1.09441E+07
2.51000E-05 4.21551E+11 1.07707E+07
2.52000E-05 4.14899E+11 1.06008E+07
2.53000E-05 4.08379E+11 1.04342E+07
2.54000E-05 4.01985E+11 1.02708E+07
2.55000E-05 3.95717E+11 1.01106E+07
2.56000E-05 3.89570E+11 9.95359E+06
2.57000E-05 3.83542E+11 9.79958E+06
2.58000E-05 3.77630E+11 9.64852E+06
2.59000E-05 3.71831E+11 9.50037E+06
2.60000E-05 3.66144E+11 9.35506E+06
2.61000E-05 3.60565E+11 9.21250E+06
2.62000E-05 3.55091E+11 9.07266E+06
2.63000E-05 3.49721E+11 8.93546E+06
2.64000E-05 3.44452E+11 8.80084E+06
2.65000E-05 3.39283E+11 8.66875E+06
2.66000E-05 3.34209E+11 8.53912E+06
