#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
2.15000E-05 1.41674E+11 4.68412E+06
2.16000E-05 1.39068E+11 4.59798E+06
2.17000E-05 1.36522E+11 4.51380E+06
2.18000E-05 1.34035E+11 4.43155E+06
2.19000E-05 1.31603E+11 4.35116E+06
2.20000E-05 1.29227E+11 4.27259E+06
2.21000E-05 1.26904E+11 4.19578E+06
2.22000E-05 1.24632E+11 4.12069E+06
2.23000E-05 1.22412E+11 4.04727E+06
2.24000E-05 1.20240E+11 3.97548E+06
2.25000E-05 1.18117E+11 3.90527E+06
2.26000E-05 1.16040E+11 3.83661E+06
2.27000E-05 1.14009E+11 3.76945E+06
2.28000E-05 1.12022E+11 3.70376E+06
2.29000E-05 1.10078E+11 3.63948E+06
2.30000E-05 1.08176E+11 3.57660E+06
2.31000E-05 1.06315E+11 3.51507E+06
2.32000E-05 1.04494E+11 3.45485E+06
2.33000E-05 1.02711E+11 3.39592E+06
2.34000E-05 1.00967E+11 3.33825E+06
2.35000E-05 9.92593E+10 3.28179E+06
2.36000E-05 9.75876E+10 3.22651E+06
2.37000E-05 9.59510E+10 3.17240E+06
2.38000E-05 9.43485E+10 3.11942E+06
2.39000E-05 9.27793E+10 3.06754E+06
2.40000E-05 9.12426E+10 3.01673E+06
2.41000E-05 8.97376E+10 2.96697E+06
2.42000E-05 8.82635E+10 2.91823E+06
2.43000E-05 8.68196E+10 2.87049E+06
2.44000E-05 8.54050E+10 2.82372E+06
2.45000E-05 8.40192E+10 2.77790E+06
2.46000E-05 8.26613E+10 2.73301E+06
2.47000E-05 8.13308E+10 2.68902E+06
2.48000E-05 8.00269E+10 2.64591E+06
2.49000E-05 7.87491E+10 2.60366E+06
2.50000E-05 7.74966E+10 2.56225E+06
2.51000E-05 7.62690E+10 2.52166E+06
2.52000E-05 7.50655E+10 2.48187E+06
2.53000E-05 7.38857E+10 2.44287E+06
2.54000E-05 7.27290E+10 2.40462E+06
2.55000E-05 7.15949E+10 2.36712E+06
2.56000E-05 7.04828E+10 2.33035E+06
2.57000E-05 6.93921E+10 2.29429E+06
2.58000E-05 6.83225E+10 2.25893E+06
2.59000E-05 6.72734E+10 2.22424E+06
2.60000E-05 6.62444E+10 2.19022E+06
2.61000E-05 6.52350E+10 2.15685E+06
2.62000E-05 6.42447E+10 2.12411E+06
2.63000E-05 6.32732E+10 2.09199E+06
2.64000E-05 6.23199E+10 2.06047E+06
2.65000E-05 6.13846E+10 2.02954E+06
2.66000E-05 6.04667E+10 1.99919E+06
2.67000E-05 5.95659E+10 1.96941E+06
2.68000E-05 5.86818E+10 1.94018E+06
2.69000E-05 5.78141E+10 1.91149E+06
2.70000E-05 5.69623E+10 1.88333E+06
2.71000E-05 5.61262E+10 1.85569E+06
2.72000E-05 5.53053E+10 1.82855E+06
2.73000E-05 5.44995E+10 1.80190E+06
2.74000E-05 5.37082E+10 1.77574E+06
2.75000E-05 5.29312E+10 1.75005E+06
2.76000E-05 5.21683E+10 1.72483E+06
2.77000E-05 5.14190E+10 1.70005E+06
2.78000E-05 5.06831E+10 1.67572E+06
2.79000E-05 4.99604E+10 1.65183E+06
2.80000E-05 4.92505E+10 1.62836E+06
2.81000E-05 4.85532E+10 1.60530E+06
2.82000E-05 4.78681E+10 1.58265E+06
2.83000E-05 4.71951E+10 1.56040E+06
2.84000E-05 4.65339E+10 1.53854E+06
2.85000E-05 4.58842E+10 1.51706E+06
2.86000E-05 4.52458E+10 1.49595E+06
2.87000E-05 4.46185E+10 1.47521E+06
2.88000E-05 4.40020E+10 1.45483E+06
2.89000E-05 4.33962E+10 1.43480E+06
2.90000E-05 4.28007E+10 1.41511E+06
2.91000E-05 4.22154E+10 1.39576E+06
2.92000E-05 4.16401E+10 1.37673E+06
2.93000E-05 4.10745E+10 1.35804E+06
2.94000E-05 4.05185E+10 1.33965E+06
2.95000E-05 3.99719E+10 1.32158E+06
2.96000E-05 3.94345E+10 1.30381E+06
2.97000E-05 3.89060E+10 1.28634E+06
2.98000E-05 3.83864E+10 1.26916E+06
2.99000E-05 3.78755E+10 1.25227E+06
3.00000E-05 3.73730E+10 1.23565E+06
3.01000E-05 3.68788E+10 1.21931E+06
3.02000E-05 3.63928E+10 1.20324E+06
3.03000E-05 3.59147E+10 1.18744E+06
3.04000E-05 3.54445E+10 1.17189E+06
3.05000E-05 3.49819E+10 1.15660E+06
3.06000E-05 3.45269E+10 1.14155E+06
3.07000E-05 3.40792E+10 1.12675E+06
3.08000E-05 3.36388E+10 1.11219E+06
3.09000E-05 3.32054E+10 1.09786E+06
3.10000E-05 3.27790E+10 1.08376E+06
3.11000E-05 3.23595E+10 1.06989E+06
3.12000E-05 3.19466E+10 1.05624E+06
3.13000E-05 3.15403E+10 1.04281E+06
3.14000E-05 3.11404E+10 1.02959E+06
3.15000E-05 3.07468E+10 1.01658E+06
3.16000E-05 3.03595E+10 1.00377E+06
3.17000E-05 2.99782E+10 9.91162E+05
3.18000E-05 2.96029E+10 9.78753E+05
3.19000E-05 2.92334E+10 9.66538E+05
3.20000E-05 2.88697E+10 9.54513E+05
3.21000E-05 2.85117E+10 9.42674E+05
3.22000E-05 2.81591E+10 9.31018E+05
3.23000E-05 2.78120E+10 9.19542E+05
3.24000E-05 2.74703E+10 9.08242E+05
3.25000E-05 2.71337E+10 8.97115E+05
3.26000E-05 2.68023E+10 8.86158E+05
3.27000E-05 2.64760E+10 8.75368E+05
3.28000E-05 2.61546E+10 8.64741E+05
3.29000E-05 2.58380E+10 8.54276E+05
3.30000E-05 2.55262E+10 8.43968E+05
3.31000E-05 2.52192E+10 8.33815E+05
3.32000E-05 2.49167E+10 8.23814E+05
3.33000E-05 2.46187E+10 8.13963E+05
3.34000E-05 2.43252E+10 8.04259E+05
3.35000E-05 2.40361E+10 7.94699E+05
3.36000E-05 2.37512E+10 7.85280E+05
3.37000E-05 2.34705E+10 7.76001E+05
3.38000E-05 2.31940E+10 7.66858E+05
3.39000E-05 2.29215E+10 7.57849E+05
3.40000E-05 2.26531E+10 7.48973E+05
3.41000E-05 2.23885E+10 7.40226E+05
3.42000E-05 2.21278E+10 7.31606E+05
3.43000E-05 2.18709E+10 7.23111E+05
3.44000E-05 2.16177E+10 7.14740E+05
3.45000E-05 2.13681E+10 7.06489E+05
3.46000E-05 2.11222E+10 6.98357E+05
3.47000E-05 2.08797E+10 6.90341E+05
3.48000E-05 2.06408E+10 6.82440E+05
3.49000E-05 2.04052E+10 6.74652E+05
3.50000E-05 2.01730E+10 6.66975E+05
3.51000E-05 1.99441E+10 6.59406E+05
3.52000E-05 1.97184E+10 6.51945E+05
3.53000E-05 1.94959E+10 6.44589E+05
3.54000E-05 1.92766E+10 6.37336E+05
3.55000E-05 1.90603E+10 6.30185E+05
3.56000E-05 1.88470E+10 6.23134E+05
3.57000E-05 1.86367E+10 6.16182E+05
3.58000E-05 1.84294E+10 6.09326E+05
3.59000E-05 1.82249E+10 6.02565E+05
3.60000E-05 1.80232E+10 5.95898E+05
3.61000E-05 1.78244E+10 5.89322E+05
3.62000E-05 1.76282E+10 5.82837E+05
3.63000E-05 1.74348E+10 5.76441E+05
3.64000E-05 1.72440E+10 5.70133E+05
3.65000E-05 1.70558E+10 5.63911E+05
3.66000E-05 1.68701E+10 5.57773E+05
3.67000E-05 1.66870E+10 5.51718E+05
3.68000E-05 1.65064E+10 5.45746E+05
3.69000E-05 1.63282E+10 5.39854E+05
3.70000E-05 1.61524E+10 5.34041E+05
3.71000E-05 1.59789E+10 5.28307E+05
3.72000E-05 1.58078E+10 5.22649E+05
3.73000E-05 1.56389E+10 5.17066E+05
3.74000E-05 1.54724E+10 5.11558E+05
3.75000E-05 1.53080E+10 5.06124E+05
3.76000E-05 1.51458E+10 5.00761E+05
3.77000E-05 1.49857E+10 4.95469E+05
3.78000E-05 1.48278E+10 4.90246E+05
3.79000E-05 1.46719E+10 4.85093E+05
3.80000E-05 1.45181E+10 4.80007E+05
3.81000E-05 1.43662E+10 4.74987E+05
3.82000E-05 1.42164E+10 4.70033E+05
3.83000E-05 1.40685E+10 4.65143E+05
3.84000E-05 1.39225E+10 4.60317E+05
3.85000E-05 1.37784E+10 4.55553E+05
3.86000E-05 1.36362E+10 4.50850E+05
3.87000E-05 1.34958E+10 4.46208E+05
3.88000E-05 1.33572E+10 4.41626E+05
3.89000E-05 1.32204E+10 4.37102E+05
3.90000E-05 1.30853E+10 4.32637E+05
3.91000E-05 1.29520E+10 4.28228E+05
3.92000E-05 1.28203E+10 4.23875E+05
3.93000E-05 1.26903E+10 4.19577E+05
3.94000E-05 1.25620E+10 4.15333E+05
3.95000E-05 1.24352E+10 4.11143E+05
3.96000E-05 1.23101E+10 4.07006E+05
3.97000E-05 1.21865E+10 4.02921E+05
3.98000E-05 1.20645E+10 3.98887E+05
