#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
2.23000E-05 9.25157E+10 3.05882E+06
2.24000E-05 9.08682E+10 3.00435E+06
2.25000E-05 8.92571E+10 2.95108E+06
2.26000E-05 8.76815E+10 2.89899E+06
2.27000E-05 8.61405E+10 2.84804E+06
2.28000E-05 8.46331E+10 2.79820E+06
2.29000E-05 8.31585E+10 2.74945E+06
2.30000E-05 8.17159E+10 2.70175E+06
2.31000E-05 8.03043E+10 2.65508E+06
2.32000E-05 7.89230E+10 2.60941E+06
2.33000E-05 7.75713E+10 2.56472E+06
2.34000E-05 7.62483E+10 2.52098E+06
2.35000E-05 7.49533E+10 2.47816E+06
2.36000E-05 7.36857E+10 2.43625E+06
2.37000E-05 7.24448E+10 2.39522E+06
2.38000E-05 7.12298E+10 2.35505E+06
2.39000E-05 7.00401E+10 2.31572E+06
2.40000E-05 6.88751E+10 2.27720E+06
2.41000E-05 6.77342E+10 2.23948E+06
2.42000E-05 6.66168E+10 2.20253E+06
2.43000E-05 6.55223E+10 2.16635E+06
2.44000E-05 6.44501E+10 2.13090E+06
2.45000E-05 6.33997E+10 2.09617E+06
2.46000E-05 6.23707E+10 2.06215E+06
2.47000E-05 6.13623E+10 2.02881E+06
2.48000E-05 6.03743E+10 1.99614E+06
2.49000E-05 5.94060E+10 1.96412E+06
2.50000E-05 5.84570E+10 1.93275E+06
2.51000E-05 5.75268E+10 1.90200E+06
2.52000E-05 5.66151E+10 1.87185E+06
2.53000E-05 5.57213E+10 1.84230E+06
2.54000E-05 5.48450E+10 1.81333E+06
2.55000E-05 5.39859E+10 1.78492E+06
2.56000E-05 5.31435E+10 1.75707E+06
2.57000E-05 5.23174E+10 1.72976E+06
2.58000E-05 5.15073E+10 1.70297E+06
2.59000E-05 5.07128E+10 1.67670E+06
2.60000E-05 4.99335E+10 1.65094E+06
2.61000E-05 4.91691E+10 1.62567E+06
2.62000E-05 4.84193E+10 1.60087E+06
2.63000E-05 4.76836E+10 1.57655E+06
2.64000E-05 4.69619E+10 1.55269E+06
2.65000E-05 4.62537E+10 1.52927E+06
2.66000E-05 4.55588E+10 1.50630E+06
2.67000E-05 4.48769E+10 1.48375E+06
2.68000E-05 4.42077E+10 1.46163E+06
2.69000E-05 4.35508E+10 1.43991E+06
2.70000E-05 4.29061E+10 1.41859E+06
2.71000E-05 4.22733E+10 1.39767E+06
2.72000E-05 4.16521E+10 1.37713E+06
2.73000E-05 4.10422E+10 1.35697E+06
2.74000E-05 4.04434E+10 1.33717E+06
2.75000E-05 3.98555E+10 1.31773E+06
2.76000E-05 3.92782E+10 1.29864E+06
2.77000E-05 3.87113E+10 1.27990E+06
2.78000E-05 3.81545E+10 1.26149E+06
2.79000E-05 3.76078E+10 1.24342E+06
2.80000E-05 3.70707E+10 1.22566E+06
2.81000E-05 3.65432E+10 1.20822E+06
2.82000E-05 3.60250E+10 1.19109E+06
2.83000E-05 3.55160E+10 1.17426E+06
2.84000E-05 3.50159E+10 1.15772E+06
2.85000E-05 3.45245E+10 1.14148E+06
2.86000E-05 3.40418E+10 1.12551E+06
2.87000E-05 3.35674E+10 1.10983E+06
2.88000E-05 3.31012E+10 1.09442E+06
2.89000E-05 3.26431E+10 1.07927E+06
2.90000E-05 3.21929E+10 1.06438E+06
2.91000E-05 3.17503E+10 1.04975E+06
2.92000E-05 3.13154E+10 1.03537E+06
2.93000E-05 3.08878E+10 1.02124E+06
2.94000E-05 3.04675E+10 1.00734E+06
2.95000E-05 3.00544E+10 9.93680E+05
2.96000E-05 2.96481E+10 9.80249E+05
2.97000E-05 2.92488E+10 9.67044E+05
2.98000E-05 2.88561E+10 9.54060E+05
2.99000E-05 2.84699E+10 9.41293E+05
3.00000E-05 2.80902E+10 9.28739E+05
3.01000E-05 2.77168E+10 9.16392E+05
3.02000E-05 2.73495E+10 9.04250E+05
3.03000E-05 2.69883E+10 8.92307E+05
3.04000E-05 2.66330E+10 8.80561E+05
3.05000E-05 2.62836E+10 8.69007E+05
3.06000E-05 2.59398E+10 8.57641E+05
3.07000E-05 2.56016E+10 8.46460E+05
3.08000E-05 2.52689E+10 8.35461E+05
3.09000E-05 2.49416E+10 8.24639E+05
3.10000E-05 2.46196E+10 8.13991E+05
3.11000E-05 2.43027E+10 8.03514E+05
3.12000E-05 2.39909E+10 7.93205E+05
3.13000E-05 2.36841E+10 7.83061E+05
3.14000E-05 2.33821E+10 7.73077E+05
3.15000E-05 2.30850E+10 7.63252E+05
3.16000E-05 2.27925E+10 7.53583E+05
