#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
2.80000E-05 5.97906E+10 1.97684E+06
2.81000E-05 5.89440E+10 1.94885E+06
2.82000E-05 5.81124E+10 1.92136E+06
2.83000E-05 5.72954E+10 1.89434E+06
2.84000E-05 5.64926E+10 1.86780E+06
2.85000E-05 5.57039E+10 1.84172E+06
2.86000E-05 5.49289E+10 1.81610E+06
2.87000E-05 5.41673E+10 1.79092E+06
2.88000E-05 5.34189E+10 1.76618E+06
2.89000E-05 5.26834E+10 1.74186E+06
2.90000E-05 5.19605E+10 1.71796E+06
2.91000E-05 5.12499E+10 1.69446E+06
2.92000E-05 5.05515E+10 1.67137E+06
2.93000E-05 4.98649E+10 1.64867E+06
2.94000E-05 4.91899E+10 1.62635E+06
2.95000E-05 4.85263E+10 1.60441E+06
2.96000E-05 4.78738E+10 1.58284E+06
2.97000E-05 4.72323E+10 1.56163E+06
2.98000E-05 4.66015E+10 1.54077E+06
2.99000E-05 4.59812E+10 1.52027E+06
3.00000E-05 4.53712E+10 1.50010E+06
3.01000E-05 4.47712E+10 1.48026E+06
3.02000E-05 4.41812E+10 1.46075E+06
3.03000E-05 4.36008E+10 1.44156E+06
3.04000E-05 4.30299E+10 1.42269E+06
3.05000E-05 4.24684E+10 1.40412E+06
3.06000E-05 4.19160E+10 1.38586E+06
3.07000E-05 4.13725E+10 1.36789E+06
3.08000E-05 4.08378E+10 1.35021E+06
3.09000E-05 4.03117E+10 1.33282E+06
3.10000E-05 3.97941E+10 1.31570E+06
3.11000E-05 3.92847E+10 1.29886E+06
3.12000E-05 3.87835E+10 1.28229E+06
3.13000E-05 3.82902E+10 1.26598E+06
3.14000E-05 3.78048E+10 1.24993E+06
3.15000E-05 3.73270E+10 1.23413E+06
3.16000E-05 3.68567E+10 1.21858E+06
3.17000E-05 3.63939E+10 1.20328E+06
3.18000E-05 3.59382E+10 1.18822E+06
3.19000E-05 3.54897E+10 1.17339E+06
3.20000E-05 3.50482E+10 1.15879E+06
3.21000E-05 3.46135E+10 1.14442E+06
3.22000E-05 3.41855E+10 1.13027E+06
3.23000E-05 3.37641E+10 1.11633E+06
3.24000E-05 3.33492E+10 1.10262E+06
3.25000E-05 3.29406E+10 1.08911E+06
3.26000E-05 3.25383E+10 1.07581E+06
3.27000E-05 3.21421E+10 1.06271E+06
3.28000E-05 3.17519E+10 1.04981E+06
3.29000E-05 3.13676E+10 1.03710E+06
3.30000E-05 3.09891E+10 1.02459E+06
3.31000E-05 3.06163E+10 1.01226E+06
3.32000E-05 3.02491E+10 1.00012E+06
3.33000E-05 2.98874E+10 9.88160E+05
3.34000E-05 2.95311E+10 9.76379E+05
3.35000E-05 2.91800E+10 9.64772E+05
3.36000E-05 2.88342E+10 9.53338E+05
3.37000E-05 2.84935E+10 9.42073E+05
3.38000E-05 2.81578E+10 9.30973E+05
3.39000E-05 2.78270E+10 9.20037E+05
3.40000E-05 2.75011E+10 9.09261E+05
3.41000E-05 2.71799E+10 8.98642E+05
3.42000E-05 2.68634E+10 8.88177E+05
3.43000E-05 2.65515E+10 8.77865E+05
3.44000E-05 2.62441E+10 8.67701E+05
3.45000E-05 2.59411E+10 8.57685E+05
3.46000E-05 2.56425E+10 8.47812E+05
3.47000E-05 2.53482E+10 8.38081E+05
3.48000E-05 2.50581E+10 8.28490E+05
3.49000E-05 2.47721E+10 8.19035E+05
3.50000E-05 2.44902E+10 8.09714E+05
3.51000E-05 2.42123E+10 8.00526E+05
3.52000E-05 2.39384E+10 7.91468E+05
3.53000E-05 2.36683E+10 7.82538E+05
3.54000E-05 2.34020E+10 7.73733E+05
3.55000E-05 2.31394E+10 7.65051E+05
3.56000E-05 2.28805E+10 7.56492E+05
3.57000E-05 2.26252E+10 7.48051E+05
3.58000E-05 2.23735E+10 7.39728E+05
3.59000E-05 2.21252E+10 7.31520E+05
3.60000E-05 2.18804E+10 7.23426E+05
3.61000E-05 2.16390E+10 7.15443E+05
3.62000E-05 2.14008E+10 7.07571E+05
3.63000E-05 2.11660E+10 6.99806E+05
3.64000E-05 2.09344E+10 6.92147E+05
3.65000E-05 2.07059E+10 6.84593E+05
3.66000E-05 2.04805E+10 6.77142E+05
3.67000E-05 2.02582E+10 6.69792E+05
3.68000E-05 2.00389E+10 6.62541E+05
3.69000E-05 1.98226E+10 6.55388E+05
3.70000E-05 1.96091E+10 6.48332E+05
3.71000E-05 1.93986E+10 6.41370E+05
3.72000E-05 1.91908E+10 6.34501E+05
3.73000E-05 1.89858E+10 6.27724E+05
3.74000E-05 1.87836E+10 6.21037E+05
3.75000E-05 1.85840E+10 6.14439E+05
3.76000E-05 1.83871E+10 6.07929E+05
3.77000E-05 1.81928E+10 6.01504E+05
3.78000E-05 1.80011E+10 5.95164E+05
3.79000E-05 1.78118E+10 5.88908E+05
3.80000E-05 1.76251E+10 5.82733E+05
3.81000E-05 1.74408E+10 5.76639E+05
3.82000E-05 1.72588E+10 5.70625E+05
3.83000E-05 1.70793E+10 5.64689E+05
