#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
4.92000E-05 1.53386E+09 4.02861E+04
4.93000E-05 1.52146E+09 3.99602E+04
4.94000E-05 1.50917E+09 3.96376E+04
4.95000E-05 1.49702E+09 3.93183E+04
4.96000E-05 1.48498E+09 3.90022E+04
4.97000E-05 1.47306E+09 3.86892E+04
4.98000E-05 1.46127E+09 3.83794E+04
4.99000E-05 1.44959E+09 3.80727E+04
5.00000E-05 1.43803E+09 3.77690E+04
5.01000E-05 1.42658E+09 3.74683E+04
5.02000E-05 1.41525E+09 3.71707E+04
5.03000E-05 1.40403E+09 3.68760E+04
5.04000E-05 1.39292E+09 3.65842E+04
5.05000E-05 1.38192E+09 3.62953E+04
5.06000E-05 1.37102E+09 3.60092E+04
5.07000E-05 1.36024E+09 3.57259E+04
5.08000E-05 1.34956E+09 3.54455E+04
5.09000E-05 1.33899E+09 3.51677E+04
5.10000E-05 1.32852E+09 3.48927E+04
5.11000E-05 1.31815E+09 3.46204E+04
5.12000E-05 1.30788E+09 3.43507E+04
5.13000E-05 1.29771E+09 3.40836E+04
5.14000E-05 1.28764E+09 3.38192E+04
5.15000E-05 1.27767E+09 3.35573E+04
5.16000E-05 1.26779E+09 3.32979E+04
5.17000E-05 1.25801E+09 3.30410E+04
5.18000E-05 1.24833E+09 3.27866E+04
5.19000E-05 1.23873E+09 3.25346E+04
5.20000E-05 1.22923E+09 3.22851E+04
5.21000E-05 1.21982E+09 3.20379E+04
5.22000E-05 1.21050E+09 3.17931E+04
5.23000E-05 1.20127E+09 3.15507E+04
5.24000E-05 1.19213E+09 3.13105E+04
5.25000E-05 1.18307E+09 3.10726E+04
5.26000E-05 1.17410E+09 3.08370E+04
5.27000E-05 1.16521E+09 3.06036E+04
5.28000E-05 1.15641E+09 3.03724E+04
5.29000E-05 1.14769E+09 3.01434E+04
5.30000E-05 1.13905E+09 2.99166E+04
5.31000E-05 1.13050E+09 2.96919E+04
5.32000E-05 1.12202E+09 2.94692E+04
5.33000E-05 1.11362E+09 2.92487E+04
5.34000E-05 1.10531E+09 2.90302E+04
5.35000E-05 1.09706E+09 2.88138E+04
5.36000E-05 1.08890E+09 2.85994E+04
5.37000E-05 1.08081E+09 2.83869E+04
5.38000E-05 1.07280E+09 2.81765E+04
5.39000E-05 1.06486E+09 2.79679E+04
5.40000E-05 1.05699E+09 2.77613E+04
5.41000E-05 1.04920E+09 2.75566E+04
5.42000E-05 1.04148E+09 2.73538E+04
5.43000E-05 1.03383E+09 2.71529E+04
5.44000E-05 1.02625E+09 2.69538E+04
5.45000E-05 1.01874E+09 2.67565E+04
5.46000E-05 1.01129E+09 2.65610E+04
5.47000E-05 1.00392E+09 2.63673E+04
5.48000E-05 9.96610E+08 2.61754E+04
5.49000E-05 9.89368E+08 2.59852E+04
5.50000E-05 9.82192E+08 2.57967E+04
5.51000E-05 9.75082E+08 2.56100E+04
5.52000E-05 9.68035E+08 2.54249E+04
5.53000E-05 9.61052E+08 2.52415E+04
5.54000E-05 9.54132E+08 2.50597E+04
5.55000E-05 9.47273E+08 2.48796E+04
5.56000E-05 9.40477E+08 2.47011E+04
5.57000E-05 9.33741E+08 2.45242E+04
5.58000E-05 9.27066E+08 2.43489E+04
5.59000E-05 9.20450E+08 2.41751E+04
5.60000E-05 9.13893E+08 2.40029E+04
5.61000E-05 9.07394E+08 2.38322E+04
5.62000E-05 9.00953E+08 2.36630E+04
5.63000E-05 8.94569E+08 2.34953E+04
5.64000E-05 8.88241E+08 2.33292E+04
5.65000E-05 8.81969E+08 2.31644E+04
5.66000E-05 8.75753E+08 2.30012E+04
5.67000E-05 8.69591E+08 2.28393E+04
5.68000E-05 8.63483E+08 2.26789E+04
5.69000E-05 8.57429E+08 2.25199E+04
5.70000E-05 8.51428E+08 2.23623E+04
5.71000E-05 8.45479E+08 2.22060E+04
5.72000E-05 8.39582E+08 2.20512E+04
5.73000E-05 8.33737E+08 2.18976E+04
5.74000E-05 8.27942E+08 2.17454E+04
5.75000E-05 8.22197E+08 2.15945E+04
5.76000E-05 8.16502E+08 2.14450E+04
5.77000E-05 8.10857E+08 2.12967E+04
5.78000E-05 8.05260E+08 2.11497E+04
5.79000E-05 7.99711E+08 2.10040E+04
