#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.86000E-05 8.68621E+10 2.28139E+06
1.87000E-05 8.50190E+10 2.23298E+06
1.88000E-05 8.32244E+10 2.18584E+06
1.89000E-05 8.14770E+10 2.13995E+06
1.90000E-05 7.97752E+10 2.09525E+06
1.91000E-05 7.81176E+10 2.05171E+06
1.92000E-05 7.65028E+10 2.00930E+06
1.93000E-05 7.49295E+10 1.96798E+06
1.94000E-05 7.33965E+10 1.92772E+06
1.95000E-05 7.19025E+10 1.88848E+06
1.96000E-05 7.04463E+10 1.85023E+06
1.97000E-05 6.90267E+10 1.81295E+06
1.98000E-05 6.76428E+10 1.77660E+06
1.99000E-05 6.62934E+10 1.74116E+06
2.00000E-05 6.49774E+10 1.70660E+06
2.01000E-05 6.36939E+10 1.67289E+06
2.02000E-05 6.24420E+10 1.64000E+06
2.03000E-05 6.12207E+10 1.60793E+06
2.04000E-05 6.00291E+10 1.57663E+06
2.05000E-05 5.88663E+10 1.54609E+06
2.06000E-05 5.77316E+10 1.51629E+06
2.07000E-05 5.66241E+10 1.48720E+06
2.08000E-05 5.55430E+10 1.45880E+06
2.09000E-05 5.44875E+10 1.43108E+06
2.10000E-05 5.34571E+10 1.40402E+06
2.11000E-05 5.24508E+10 1.37759E+06
2.12000E-05 5.14682E+10 1.35178E+06
2.13000E-05 5.05084E+10 1.32658E+06
2.14000E-05 4.95709E+10 1.30195E+06
2.15000E-05 4.86551E+10 1.27790E+06
2.16000E-05 4.77603E+10 1.25440E+06
2.17000E-05 4.68860E+10 1.23144E+06
2.18000E-05 4.60316E+10 1.20899E+06
2.19000E-05 4.51966E+10 1.18706E+06
2.20000E-05 4.43804E+10 1.16563E+06
2.21000E-05 4.35826E+10 1.14467E+06
2.22000E-05 4.28026E+10 1.12419E+06
2.23000E-05 4.20400E+10 1.10416E+06
2.24000E-05 4.12943E+10 1.08457E+06
2.25000E-05 4.05651E+10 1.06542E+06
2.26000E-05 3.98519E+10 1.04669E+06
2.27000E-05 3.91542E+10 1.02836E+06
2.28000E-05 3.84718E+10 1.01044E+06
2.29000E-05 3.78042E+10 9.92907E+05
2.30000E-05 3.71510E+10 9.75751E+05
2.31000E-05 3.65119E+10 9.58965E+05
2.32000E-05 3.58864E+10 9.42537E+05
2.33000E-05 3.52743E+10 9.26460E+05
2.34000E-05 3.46752E+10 9.10725E+05
2.35000E-05 3.40887E+10 8.95322E+05
2.36000E-05 3.35146E+10 8.80243E+05
2.37000E-05 3.29525E+10 8.65480E+05
2.38000E-05 3.24022E+10 8.51026E+05
2.39000E-05 3.18633E+10 8.36872E+05
2.40000E-05 3.13356E+10 8.23011E+05
2.41000E-05 3.08187E+10 8.09436E+05
2.42000E-05 3.03124E+10 7.96139E+05
2.43000E-05 2.98165E+10 7.83115E+05
2.44000E-05 2.93307E+10 7.70355E+05
2.45000E-05 2.88548E+10 7.57855E+05
2.46000E-05 2.83885E+10 7.45607E+05
2.47000E-05 2.79315E+10 7.33606E+05
2.48000E-05 2.74837E+10 7.21845E+05
2.49000E-05 2.70449E+10 7.10318E+05
2.50000E-05 2.66147E+10 6.99021E+05
2.51000E-05 2.61931E+10 6.87948E+05
2.52000E-05 2.57798E+10 6.77093E+05
2.53000E-05 2.53747E+10 6.66451E+05
2.54000E-05 2.49774E+10 6.56018E+05
2.55000E-05 2.45879E+10 6.45788E+05
2.56000E-05 2.42060E+10 6.35756E+05
2.57000E-05 2.38314E+10 6.25919E+05
2.58000E-05 2.34641E+10 6.16271E+05
2.59000E-05 2.31038E+10 6.06808E+05
2.60000E-05 2.27504E+10 5.97526E+05
2.61000E-05 2.24037E+10 5.88421E+05
2.62000E-05 2.20636E+10 5.79489E+05
2.63000E-05 2.17300E+10 5.70726E+05
2.64000E-05 2.14026E+10 5.62127E+05
2.65000E-05 2.10814E+10 5.53690E+05
2.66000E-05 2.07661E+10 5.45411E+05
2.67000E-05 2.04568E+10 5.37286E+05
2.68000E-05 2.01532E+10 5.29311E+05
2.69000E-05 1.98552E+10 5.21484E+05
2.70000E-05 1.95626E+10 5.13802E+05
2.71000E-05 1.92755E+10 5.06260E+05
2.72000E-05 1.89936E+10 4.98856E+05
2.73000E-05 1.87168E+10 4.91586E+05
2.74000E-05 1.84451E+10 4.84449E+05
2.75000E-05 1.81782E+10 4.77441E+05
2.76000E-05 1.79162E+10 4.70559E+05
2.77000E-05 1.76589E+10 4.63801E+05
2.78000E-05 1.74062E+10 4.57163E+05
2.79000E-05 1.71580E+10 4.50644E+05
2.80000E-05 1.69142E+10 4.44241E+05
2.81000E-05 1.66747E+10 4.37951E+05
2.82000E-05 1.64394E+10 4.31772E+05
2.83000E-05 1.62083E+10 4.25701E+05
2.84000E-05 1.59812E+10 4.19737E+05
2.85000E-05 1.57581E+10 4.13877E+05
2.86000E-05 1.55388E+10 4.08119E+05
2.87000E-05 1.53234E+10 4.02460E+05
2.88000E-05 1.51117E+10 3.96899E+05
2.89000E-05 1.49036E+10 3.91435E+05
2.90000E-05 1.46991E+10 3.86063E+05
2.91000E-05 1.44981E+10 3.80784E+05
2.92000E-05 1.43005E+10 3.75594E+05
2.93000E-05 1.41063E+10 3.70493E+05
2.94000E-05 1.39153E+10 3.65478E+05
2.95000E-05 1.37276E+10 3.60547E+05
2.96000E-05 1.35430E+10 3.55700E+05
2.97000E-05 1.33615E+10 3.50933E+05
2.98000E-05 1.31831E+10 3.46247E+05
2.99000E-05 1.30076E+10 3.41638E+05
3.00000E-05 1.28350E+10 3.37105E+05
3.01000E-05 1.26653E+10 3.32648E+05
3.02000E-05 1.24984E+10 3.28264E+05
3.03000E-05 1.23342E+10 3.23951E+05
3.04000E-05 1.21727E+10 3.19710E+05
3.05000E-05 1.20139E+10 3.15538E+05
3.06000E-05 1.18576E+10 3.11433E+05
3.07000E-05 1.17039E+10 3.07395E+05
3.08000E-05 1.15526E+10 3.03422E+05
3.09000E-05 1.14038E+10 2.99514E+05
3.10000E-05 1.12573E+10 2.95668E+05
3.11000E-05 1.11132E+10 2.91883E+05
3.12000E-05 1.09714E+10 2.88159E+05
3.13000E-05 1.08319E+10 2.84494E+05
3.14000E-05 1.06946E+10 2.80887E+05
3.15000E-05 1.05594E+10 2.77337E+05
3.16000E-05 1.04264E+10 2.73843E+05
3.17000E-05 1.02954E+10 2.70404E+05
3.18000E-05 1.01666E+10 2.67019E+05
3.19000E-05 1.00397E+10 2.63686E+05
3.20000E-05 9.91476E+09 2.60406E+05
3.21000E-05 9.79179E+09 2.57176E+05
3.22000E-05 9.67072E+09 2.53996E+05
3.23000E-05 9.55151E+09 2.50865E+05
3.24000E-05 9.43414E+09 2.47782E+05
3.25000E-05 9.31856E+09 2.44747E+05
3.26000E-05 9.20475E+09 2.41758E+05
3.27000E-05 9.09267E+09 2.38814E+05
3.28000E-05 8.98229E+09 2.35915E+05
3.29000E-05 8.87358E+09 2.33060E+05
3.30000E-05 8.76651E+09 2.30247E+05
3.31000E-05 8.66105E+09 2.27478E+05
3.32000E-05 8.55717E+09 2.24749E+05
3.33000E-05 8.45484E+09 2.22062E+05
3.34000E-05 8.35404E+09 2.19414E+05
3.35000E-05 8.25473E+09 2.16806E+05
3.36000E-05 8.15690E+09 2.14236E+05
3.37000E-05 8.06051E+09 2.11705E+05
3.38000E-05 7.96555E+09 2.09211E+05
3.39000E-05 7.87197E+09 2.06753E+05
3.40000E-05 7.77977E+09 2.04331E+05
3.41000E-05 7.68891E+09 2.01945E+05
3.42000E-05 7.59938E+09 1.99593E+05
3.43000E-05 7.51114E+09 1.97276E+05
3.44000E-05 7.42418E+09 1.94992E+05
3.45000E-05 7.33848E+09 1.92741E+05
3.46000E-05 7.25401E+09 1.90522E+05
3.47000E-05 7.17075E+09 1.88336E+05
3.48000E-05 7.08868E+09 1.86180E+05
3.49000E-05 7.00778E+09 1.84055E+05
3.50000E-05 6.92804E+09 1.81961E+05
3.51000E-05 6.84942E+09 1.79896E+05
3.52000E-05 6.77192E+09 1.77861E+05
3.53000E-05 6.69551E+09 1.75854E+05
3.54000E-05 6.62017E+09 1.73875E+05
3.55000E-05 6.54589E+09 1.71924E+05
3.56000E-05 6.47265E+09 1.70001E+05
3.57000E-05 6.40043E+09 1.68104E+05
3.58000E-05 6.32922E+09 1.66233E+05
3.59000E-05 6.25899E+09 1.64389E+05
3.60000E-05 6.18974E+09 1.62570E+05
3.61000E-05 6.12144E+09 1.60776E+05
3.62000E-05 6.05408E+09 1.59007E+05
3.63000E-05 5.98764E+09 1.57262E+05
3.64000E-05 5.92211E+09 1.55541E+05
3.65000E-05 5.85748E+09 1.53843E+05
3.66000E-05 5.79373E+09 1.52169E+05
3.67000E-05 5.73084E+09 1.50517E+05
3.68000E-05 5.66880E+09 1.48888E+05
3.69000E-05 5.60760E+09 1.47280E+05
3.70000E-05 5.54722E+09 1.45695E+05
3.71000E-05 5.48765E+09 1.44130E+05
3.72000E-05 5.42888E+09 1.42587E+05
3.73000E-05 5.37090E+09 1.41064E+05
3.74000E-05 5.31369E+09 1.39561E+05
3.75000E-05 5.25723E+09 1.38078E+05
3.76000E-05 5.20153E+09 1.36615E+05
3.77000E-05 5.14656E+09 1.35171E+05
3.78000E-05 5.09231E+09 1.33747E+05
3.79000E-05 5.03878E+09 1.32341E+05
3.80000E-05 4.98595E+09 1.30953E+05
3.81000E-05 4.93381E+09 1.29584E+05
3.82000E-05 4.88235E+09 1.28232E+05
3.83000E-05 4.83156E+09 1.26898E+05
3.84000E-05 4.78143E+09 1.25581E+05
3.85000E-05 4.73194E+09 1.24282E+05
3.86000E-05 4.68310E+09 1.22999E+05
3.87000E-05 4.63488E+09 1.21733E+05
3.88000E-05 4.58728E+09 1.20482E+05
3.89000E-05 4.54029E+09 1.19248E+05
3.90000E-05 4.49391E+09 1.18030E+05
3.91000E-05 4.44811E+09 1.16827E+05
3.92000E-05 4.40289E+09 1.15640E+05
3.93000E-05 4.35825E+09 1.14467E+05
3.94000E-05 4.31417E+09 1.13309E+05
3.95000E-05 4.27065E+09 1.12166E+05
3.96000E-05 4.22767E+09 1.11038E+05
3.97000E-05 4.18524E+09 1.09923E+05
3.98000E-05 4.14333E+09 1.08822E+05
3.99000E-05 4.10195E+09 1.07736E+05
4.00000E-05 4.06109E+09 1.06662E+05
4.01000E-05 4.02073E+09 1.05602E+05
4.02000E-05 3.98087E+09 1.04555E+05
4.03000E-05 3.94151E+09 1.03521E+05
4.04000E-05 3.90263E+09 1.02500E+05
4.05000E-05 3.86422E+09 1.01492E+05
4.06000E-05 3.82629E+09 1.00495E+05
4.07000E-05 3.78883E+09 9.95114E+04
4.08000E-05 3.75182E+09 9.85394E+04
4.09000E-05 3.71526E+09 9.75792E+04
4.10000E-05 3.67914E+09 9.66307E+04
4.11000E-05 3.64347E+09 9.56937E+04
4.12000E-05 3.60822E+09 9.47680E+04
4.13000E-05 3.57340E+09 9.38535E+04
4.14000E-05 3.53900E+09 9.29499E+04
4.15000E-05 3.50502E+09 9.20573E+04
4.16000E-05 3.47143E+09 9.11753E+04
4.17000E-05 3.43826E+09 9.03038E+04
4.18000E-05 3.40547E+09 8.94428E+04
4.19000E-05 3.37308E+09 8.85920E+04
4.20000E-05 3.34107E+09 8.77513E+04
4.21000E-05 3.30944E+09 8.69205E+04
4.22000E-05 3.27818E+09 8.60995E+04
4.23000E-05 3.24729E+09 8.52882E+04
4.24000E-05 3.21676E+09 8.44864E+04
4.25000E-05 3.18659E+09 8.36941E+04
4.26000E-05 3.15678E+09 8.29110E+04
4.27000E-05 3.12731E+09 8.21370E+04
4.28000E-05 3.09818E+09 8.13721E+04
4.29000E-05 3.06940E+09 8.06160E+04
4.30000E-05 3.04094E+09 7.98687E+04
4.31000E-05 3.01282E+09 7.91300E+04
4.32000E-05 2.98502E+09 7.83999E+04
4.33000E-05 2.95754E+09 7.76782E+04
4.34000E-05 2.93038E+09 7.69647E+04
4.35000E-05 2.90352E+09 7.62594E+04
4.36000E-05 2.87698E+09 7.55622E+04
4.37000E-05 2.85073E+09 7.48729E+04
4.38000E-05 2.82479E+09 7.41915E+04
4.39000E-05 2.79914E+09 7.35178E+04
4.40000E-05 2.77378E+09 7.28517E+04
4.41000E-05 2.74870E+09 7.21932E+04
4.42000E-05 2.72391E+09 7.15421E+04
4.43000E-05 2.69940E+09 7.08983E+04
4.44000E-05 2.67516E+09 7.02617E+04
4.45000E-05 2.65120E+09 6.96323E+04
4.46000E-05 2.62750E+09 6.90098E+04
4.47000E-05 2.60407E+09 6.83944E+04
4.48000E-05 2.58089E+09 6.77858E+04
4.49000E-05 2.55798E+09 6.71839E+04
4.50000E-05 2.53532E+09 6.65887E+04
4.51000E-05 2.51291E+09 6.60001E+04
4.52000E-05 2.49074E+09 6.54179E+04
4.53000E-05 2.46882E+09 6.48422E+04
4.54000E-05 2.44714E+09 6.42728E+04
4.55000E-05 2.42570E+09 6.37096E+04
4.56000E-05 2.40449E+09 6.31526E+04
4.57000E-05 2.38351E+09 6.26016E+04
4.58000E-05 2.36276E+09 6.20567E+04
4.59000E-05 2.34224E+09 6.15176E+04
4.60000E-05 2.32194E+09 6.09845E+04
4.61000E-05 2.30186E+09 6.04570E+04
4.62000E-05 2.28199E+09 5.99353E+04
4.63000E-05 2.26234E+09 5.94192E+04
4.64000E-05 2.24290E+09 5.89086E+04
4.65000E-05 2.22367E+09 5.84035E+04
4.66000E-05 2.20464E+09 5.79038E+04
4.67000E-05 2.18582E+09 5.74094E+04
4.68000E-05 2.16720E+09 5.69203E+04
4.69000E-05 2.14878E+09 5.64364E+04
4.70000E-05 2.13055E+09 5.59576E+04
4.71000E-05 2.11251E+09 5.54839E+04
4.72000E-05 2.09466E+09 5.50152E+04
4.73000E-05 2.07701E+09 5.45514E+04
4.74000E-05 2.05953E+09 5.40925E+04
4.75000E-05 2.04225E+09 5.36384E+04
4.76000E-05 2.02514E+09 5.31891E+04
4.77000E-05 2.00821E+09 5.27445E+04
4.78000E-05 1.99146E+09 5.23045E+04
4.79000E-05 1.97488E+09 5.18691E+04
4.80000E-05 1.95847E+09 5.14382E+04
4.81000E-05 1.94224E+09 5.10117E+04
4.82000E-05 1.92617E+09 5.05897E+04
4.83000E-05 1.91027E+09 5.01721E+04
4.84000E-05 1.89453E+09 4.97587E+04
4.85000E-05 1.87895E+09 4.93496E+04
4.86000E-05 1.86353E+09 4.89447E+04
4.87000E-05 1.84827E+09 4.85439E+04
4.88000E-05 1.83317E+09 4.81472E+04
4.89000E-05 1.81822E+09 4.77546E+04
4.90000E-05 1.80342E+09 4.73659E+04
4.91000E-05 1.78878E+09 4.69812E+04
4.92000E-05 1.77428E+09 4.66004E+04
4.93000E-05 1.75993E+09 4.62235E+04
4.94000E-05 1.74572E+09 4.58504E+04
4.95000E-05 1.73166E+09 4.54810E+04
4.96000E-05 1.71773E+09 4.51153E+04
4.97000E-05 1.70395E+09 4.47533E+04
4.98000E-05 1.69030E+09 4.43949E+04
4.99000E-05 1.67680E+09 4.40401E+04
5.00000E-05 1.66342E+09 4.36888E+04
5.01000E-05 1.65018E+09 4.33411E+04
5.02000E-05 1.63707E+09 4.29967E+04
5.03000E-05 1.62409E+09 4.26558E+04
5.04000E-05 1.61124E+09 4.23183E+04
5.05000E-05 1.59852E+09 4.19841E+04
5.06000E-05 1.58592E+09 4.16532E+04
5.07000E-05 1.57344E+09 4.13255E+04
5.08000E-05 1.56109E+09 4.10011E+04
5.09000E-05 1.54886E+09 4.06799E+04
5.10000E-05 1.53674E+09 4.03617E+04
5.11000E-05 1.52475E+09 4.00467E+04
5.12000E-05 1.51287E+09 3.97348E+04
5.13000E-05 1.50111E+09 3.94258E+04
5.14000E-05 1.48946E+09 3.91199E+04
5.15000E-05 1.47793E+09 3.88170E+04
5.16000E-05 1.46650E+09 3.85169E+04
5.17000E-05 1.45519E+09 3.82198E+04
5.18000E-05 1.44399E+09 3.79255E+04
5.19000E-05 1.43289E+09 3.76341E+04
5.20000E-05 1.42190E+09 3.73454E+04
5.21000E-05 1.41101E+09 3.70595E+04
5.22000E-05 1.40023E+09 3.67763E+04
5.23000E-05 1.38955E+09 3.64959E+04
5.24000E-05 1.37898E+09 3.62181E+04
5.25000E-05 1.36850E+09 3.59429E+04
5.26000E-05 1.35812E+09 3.56704E+04
5.27000E-05 1.34784E+09 3.54004E+04
5.28000E-05 1.33766E+09 3.51330E+04
5.29000E-05 1.32758E+09 3.48681E+04
5.30000E-05 1.31759E+09 3.46056E+04
5.31000E-05 1.30769E+09 3.43457E+04
5.32000E-05 1.29788E+09 3.40882E+04
5.33000E-05 1.28817E+09 3.38331E+04
5.34000E-05 1.27855E+09 3.35804E+04
5.35000E-05 1.26902E+09 3.33300E+04
5.36000E-05 1.25957E+09 3.30820E+04
5.37000E-05 1.25022E+09 3.28362E+04
5.38000E-05 1.24095E+09 3.25928E+04
5.39000E-05 1.23176E+09 3.23516E+04
5.40000E-05 1.22266E+09 3.21126E+04
5.41000E-05 1.21365E+09 3.18758E+04
5.42000E-05 1.20472E+09 3.16412E+04
5.43000E-05 1.19587E+09 3.14088E+04
5.44000E-05 1.18710E+09 3.11785E+04
5.45000E-05 1.17841E+09 3.09503E+04
5.46000E-05 1.16980E+09 3.07242E+04
5.47000E-05 1.16127E+09 3.05001E+04
5.48000E-05 1.15282E+09 3.02781E+04
5.49000E-05 1.14444E+09 3.00581E+04
5.50000E-05 1.13614E+09 2.98401E+04
5.51000E-05 1.12791E+09 2.96240E+04
5.52000E-05 1.11976E+09 2.94099E+04
5.53000E-05 1.11169E+09 2.91978E+04
5.54000E-05 1.10368E+09 2.89875E+04
5.55000E-05 1.09575E+09 2.87792E+04
5.56000E-05 1.08789E+09 2.85727E+04
5.57000E-05 1.08009E+09 2.83681E+04
5.58000E-05 1.07237E+09 2.81653E+04
5.59000E-05 1.06472E+09 2.79643E+04
5.60000E-05 1.05713E+09 2.77650E+04
5.61000E-05 1.04962E+09 2.75676E+04
5.62000E-05 1.04217E+09 2.73719E+04
5.63000E-05 1.03478E+09 2.71780E+04
5.64000E-05 1.02746E+09 2.69857E+04
5.65000E-05 1.02021E+09 2.67952E+04
5.66000E-05 1.01302E+09 2.66063E+04
5.67000E-05 1.00589E+09 2.64191E+04
5.68000E-05 9.98824E+08 2.62336E+04
5.69000E-05 9.91821E+08 2.60496E+04
5.70000E-05 9.84879E+08 2.58673E+04
5.71000E-05 9.77998E+08 2.56866E+04
5.72000E-05 9.71177E+08 2.55074E+04
5.73000E-05 9.64415E+08 2.53298E+04
5.74000E-05 9.57712E+08 2.51538E+04
5.75000E-05 9.51067E+08 2.49792E+04
5.76000E-05 9.44479E+08 2.48062E+04
5.77000E-05 9.37949E+08 2.46347E+04
5.78000E-05 9.31474E+08 2.44647E+04
5.79000E-05 9.25056E+08 2.42961E+04
