#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
1.90000E-05 1.14593E+11 3.78875E+06
1.91000E-05 1.12204E+11 3.70976E+06
1.92000E-05 1.09877E+11 3.63282E+06
1.93000E-05 1.07609E+11 3.55786E+06
1.94000E-05 1.05400E+11 3.48482E+06
1.95000E-05 1.03247E+11 3.41364E+06
1.96000E-05 1.01149E+11 3.34427E+06
1.97000E-05 9.91038E+10 3.27664E+06
1.98000E-05 9.71099E+10 3.21072E+06
1.99000E-05 9.51658E+10 3.14644E+06
2.00000E-05 9.32701E+10 3.08376E+06
2.01000E-05 9.14212E+10 3.02264E+06
2.02000E-05 8.96179E+10 2.96301E+06
2.03000E-05 8.78588E+10 2.90485E+06
2.04000E-05 8.61425E+10 2.84811E+06
2.05000E-05 8.44679E+10 2.79274E+06
2.06000E-05 8.28338E+10 2.73871E+06
2.07000E-05 8.12389E+10 2.68598E+06
2.08000E-05 7.96822E+10 2.63451E+06
2.09000E-05 7.81625E+10 2.58427E+06
2.10000E-05 7.66788E+10 2.53521E+06
2.11000E-05 7.52301E+10 2.48731E+06
2.12000E-05 7.38154E+10 2.44054E+06
2.13000E-05 7.24338E+10 2.39486E+06
2.14000E-05 7.10842E+10 2.35024E+06
2.15000E-05 6.97660E+10 2.30665E+06
2.16000E-05 6.84781E+10 2.26407E+06
2.17000E-05 6.72197E+10 2.22247E+06
2.18000E-05 6.59900E+10 2.18181E+06
2.19000E-05 6.47883E+10 2.14208E+06
2.20000E-05 6.36138E+10 2.10325E+06
2.21000E-05 6.24658E+10 2.06529E+06
2.22000E-05 6.13435E+10 2.02818E+06
2.23000E-05 6.02462E+10 1.99191E+06
2.24000E-05 5.91734E+10 1.95643E+06
2.25000E-05 5.81242E+10 1.92175E+06
2.26000E-05 5.70982E+10 1.88782E+06
2.27000E-05 5.60947E+10 1.85464E+06
2.28000E-05 5.51131E+10 1.82219E+06
2.29000E-05 5.41528E+10 1.79044E+06
2.30000E-05 5.32134E+10 1.75938E+06
2.31000E-05 5.22942E+10 1.72899E+06
2.32000E-05 5.13947E+10 1.69925E+06
2.33000E-05 5.05144E+10 1.67015E+06
2.34000E-05 4.96529E+10 1.64166E+06
2.35000E-05 4.88096E+10 1.61378E+06
2.36000E-05 4.79842E+10 1.58649E+06
2.37000E-05 4.71760E+10 1.55977E+06
2.38000E-05 4.63848E+10 1.53361E+06
