#  FeatureSize(cm)    Fluence(mum2)   Dose(Gy)
3.58000E-05 4.06598E+10 1.03887E+06
3.59000E-05 4.02051E+10 1.02725E+06
3.60000E-05 3.97567E+10 1.01579E+06
3.61000E-05 3.93145E+10 1.00449E+06
3.62000E-05 3.88785E+10 9.93353E+05
3.63000E-05 3.84484E+10 9.82365E+05
3.64000E-05 3.80242E+10 9.71528E+05
3.65000E-05 3.76059E+10 9.60839E+05
3.66000E-05 3.71933E+10 9.50297E+05
3.67000E-05 3.67863E+10 9.39898E+05
3.68000E-05 3.63848E+10 9.29641E+05
3.69000E-05 3.59888E+10 9.19522E+05
3.70000E-05 3.55982E+10 9.09541E+05
3.71000E-05 3.52128E+10 8.99694E+05
3.72000E-05 3.48326E+10 8.89980E+05
3.73000E-05 3.44575E+10 8.80396E+05
3.74000E-05 3.40874E+10 8.70940E+05
3.75000E-05 3.37222E+10 8.61610E+05
3.76000E-05 3.33619E+10 8.52405E+05
3.77000E-05 3.30064E+10 8.43322E+05
3.78000E-05 3.26556E+10 8.34359E+05
3.79000E-05 3.23095E+10 8.25514E+05
3.80000E-05 3.19679E+10 8.16786E+05
3.81000E-05 3.16308E+10 8.08173E+05
3.82000E-05 3.12981E+10 7.99672E+05
3.83000E-05 3.09697E+10 7.91283E+05
3.84000E-05 3.06456E+10 7.83003E+05
3.85000E-05 3.03258E+10 7.74830E+05
3.86000E-05 3.00101E+10 7.66764E+05
3.87000E-05 2.96984E+10 7.58802E+05
3.88000E-05 2.93908E+10 7.50942E+05
3.89000E-05 2.90872E+10 7.43184E+05
3.90000E-05 2.87874E+10 7.35525E+05
3.91000E-05 2.84915E+10 7.27965E+05
3.92000E-05 2.81994E+10 7.20501E+05
3.93000E-05 2.79110E+10 7.13132E+05
3.94000E-05 2.76262E+10 7.05857E+05
3.95000E-05 2.73451E+10 6.98674E+05
3.96000E-05 2.70675E+10 6.91581E+05
3.97000E-05 2.67934E+10 6.84578E+05
3.98000E-05 2.65228E+10 6.77664E+05
3.99000E-05 2.62556E+10 6.70836E+05
4.00000E-05 2.59917E+10 6.64093E+05
4.01000E-05 2.57311E+10 6.57435E+05
4.02000E-05 2.54737E+10 6.50860E+05
4.03000E-05 2.52196E+10 6.44366E+05
4.04000E-05 2.49686E+10 6.37953E+05
4.05000E-05 2.47207E+10 6.31619E+05
4.06000E-05 2.44759E+10 6.25364E+05
4.07000E-05 2.42340E+10 6.19185E+05
4.08000E-05 2.39952E+10 6.13082E+05
4.09000E-05 2.37592E+10 6.07054E+05
4.10000E-05 2.35262E+10 6.01099E+05
4.11000E-05 2.32960E+10 5.95217E+05
4.12000E-05 2.30686E+10 5.89407E+05
4.13000E-05 2.28439E+10 5.83667E+05
4.14000E-05 2.26220E+10 5.77997E+05
4.15000E-05 2.24027E+10 5.72395E+05
4.16000E-05 2.21861E+10 5.66860E+05
4.17000E-05 2.19721E+10 5.61392E+05
4.18000E-05 2.17606E+10 5.55989E+05
4.19000E-05 2.15517E+10 5.50651E+05
4.20000E-05 2.13453E+10 5.45377E+05
4.21000E-05 2.11413E+10 5.40165E+05
4.22000E-05 2.09398E+10 5.35016E+05
4.23000E-05 2.07406E+10 5.29927E+05
4.24000E-05 2.05438E+10 5.24899E+05
4.25000E-05 2.03493E+10 5.19929E+05
4.26000E-05 2.01571E+10 5.15018E+05
4.27000E-05 1.99672E+10 5.10165E+05
4.28000E-05 1.97794E+10 5.05369E+05
4.29000E-05 1.95939E+10 5.00629E+05
4.30000E-05 1.94105E+10 4.95943E+05
4.31000E-05 1.92293E+10 4.91313E+05
4.32000E-05 1.90502E+10 4.86736E+05
4.33000E-05 1.88731E+10 4.82212E+05
4.34000E-05 1.86981E+10 4.77740E+05
4.35000E-05 1.85251E+10 4.73320E+05
4.36000E-05 1.83541E+10 4.68950E+05
4.37000E-05 1.81850E+10 4.64631E+05
4.38000E-05 1.80179E+10 4.60361E+05
4.39000E-05 1.78527E+10 4.56140E+05
4.40000E-05 1.76894E+10 4.51967E+05
4.41000E-05 1.75279E+10 4.47841E+05
4.42000E-05 1.73682E+10 4.43763E+05
4.43000E-05 1.72104E+10 4.39730E+05
4.44000E-05 1.70544E+10 4.35743E+05
4.45000E-05 1.69001E+10 4.31801E+05
4.46000E-05 1.67475E+10 4.27903E+05
4.47000E-05 1.65967E+10 4.24048E+05
4.48000E-05 1.64475E+10 4.20237E+05
4.49000E-05 1.63000E+10 4.16469E+05
4.50000E-05 1.61541E+10 4.12742E+05
4.51000E-05 1.60099E+10 4.09057E+05
4.52000E-05 1.58673E+10 4.05413E+05
4.53000E-05 1.57262E+10 4.01809E+05
4.54000E-05 1.55867E+10 3.98244E+05
4.55000E-05 1.54488E+10 3.94720E+05
4.56000E-05 1.53123E+10 3.91233E+05
4.57000E-05 1.51774E+10 3.87786E+05
4.58000E-05 1.50439E+10 3.84375E+05
4.59000E-05 1.49119E+10 3.81003E+05
4.60000E-05 1.47813E+10 3.77666E+05
4.61000E-05 1.46522E+10 3.74367E+05
4.62000E-05 1.45244E+10 3.71103E+05
4.63000E-05 1.43981E+10 3.67874E+05
4.64000E-05 1.42731E+10 3.64680E+05
4.65000E-05 1.41494E+10 3.61521E+05
4.66000E-05 1.40271E+10 3.58395E+05
4.67000E-05 1.39061E+10 3.55304E+05
4.68000E-05 1.37864E+10 3.52245E+05
4.69000E-05 1.36679E+10 3.49219E+05
4.70000E-05 1.35508E+10 3.46225E+05
4.71000E-05 1.34349E+10 3.43263E+05
4.72000E-05 1.33202E+10 3.40333E+05
4.73000E-05 1.32067E+10 3.37434E+05
4.74000E-05 1.30944E+10 3.34565E+05
4.75000E-05 1.29833E+10 3.31727E+05
4.76000E-05 1.28734E+10 3.28919E+05
4.77000E-05 1.27647E+10 3.26140E+05
4.78000E-05 1.26570E+10 3.23390E+05
4.79000E-05 1.25505E+10 3.20669E+05
4.80000E-05 1.24452E+10 3.17977E+05
4.81000E-05 1.23409E+10 3.15312E+05
4.82000E-05 1.22377E+10 3.12676E+05
4.83000E-05 1.21356E+10 3.10067E+05
4.84000E-05 1.20345E+10 3.07484E+05
4.85000E-05 1.19345E+10 3.04929E+05
4.86000E-05 1.18355E+10 3.02400E+05
4.87000E-05 1.17375E+10 2.99897E+05
4.88000E-05 1.16406E+10 2.97419E+05
4.89000E-05 1.15446E+10 2.94967E+05
4.90000E-05 1.14496E+10 2.92540E+05
4.91000E-05 1.13556E+10 2.90138E+05
4.92000E-05 1.12626E+10 2.87761E+05
4.93000E-05 1.11705E+10 2.85408E+05
4.94000E-05 1.10793E+10 2.83078E+05
4.95000E-05 1.09890E+10 2.80772E+05
4.96000E-05 1.08997E+10 2.78490E+05
4.97000E-05 1.08113E+10 2.76230E+05
4.98000E-05 1.07237E+10 2.73994E+05
4.99000E-05 1.06371E+10 2.71779E+05
5.00000E-05 1.05513E+10 2.69587E+05
5.01000E-05 1.04663E+10 2.67417E+05
5.02000E-05 1.03823E+10 2.65269E+05
5.03000E-05 1.02990E+10 2.63142E+05
5.04000E-05 1.02166E+10 2.61037E+05
5.05000E-05 1.01350E+10 2.58952E+05
5.06000E-05 1.00542E+10 2.56888E+05
5.07000E-05 9.97424E+09 2.54844E+05
5.08000E-05 9.89504E+09 2.52820E+05
5.09000E-05 9.81662E+09 2.50817E+05
5.10000E-05 9.73898E+09 2.48833E+05
5.11000E-05 9.66210E+09 2.46869E+05
5.12000E-05 9.58597E+09 2.44924E+05
5.13000E-05 9.51059E+09 2.42998E+05
5.14000E-05 9.43594E+09 2.41090E+05
5.15000E-05 9.36202E+09 2.39202E+05
5.16000E-05 9.28882E+09 2.37332E+05
5.17000E-05 9.21633E+09 2.35479E+05
5.18000E-05 9.14455E+09 2.33645E+05
5.19000E-05 9.07345E+09 2.31829E+05
5.20000E-05 9.00305E+09 2.30030E+05
5.21000E-05 8.93332E+09 2.28248E+05
5.22000E-05 8.86426E+09 2.26484E+05
5.23000E-05 8.79587E+09 2.24736E+05
